Arquivo,Classe,Liver,Kidney,Altura,Comprimento,Hi,Hu,Homogeneidade,Entropia
ROI_50_2,esteatose,"(303, 144)","(268, 203)",28,28,1.5049102381798791,"[0.0010188504777204292, 2.6114021204189258e-11, 9.23847821229458e-13, 1.0126822792497824e-13, 1.9798867082935934e-26, -3.029068727753842e-19, 2.382120550537008e-26]","[0.5185540778757036, 0.019407725101976296, 0.27802074940740473, 0.01940776934875416]","[6.993821731923793, 8.010973457587006, 6.43534089500589, 8.012818420505996]"
ROI_50_3,esteatose,"(297, 160)","(0, 0)",28,28,2.932397622621591,"[0.0006836839724250008, 4.563679397076955e-12, 6.872208129612256e-15, 7.144352193733686e-14, 1.0110817539583e-27, -9.176759657661414e-20, -1.218086876982649e-27]","[0.7912021851837456, 0.448640990519921, 0.500237992212197, 0.448640990519921]","[3.5701513485359544, 4.295048980017411, 3.983726530895616, 4.294850734517223]"
ROI_50_4,esteatose,"(320, 160)","(290, 209)",28,28,1.4743888518976505,"[0.0010641673542905233, 4.867772275191993e-10, 1.9363226554027386e-13, 3.003055560148171e-13, 5.179880759023441e-26, -6.0125350796100245e-19, -5.060578686076038e-26]","[0.5185485304497591, 0.019638361211604206, 0.2783615511604676, 0.019638365721687617]","[7.001858945289254, 7.979018181487684, 6.411531371196368, 7.977284479304559]"
ROI_50_5,esteatose,"(319, 158)","(288, 207)",28,28,1.4847533418961991,"[0.0010393363579450036, 1.858686191118143e-10, 1.687156898472127e-14, 3.241319678075882e-13, -2.3966280507864313e-26, 1.1404582927096628e-18, 3.980656211348193e-28]","[0.5185505676235921, 0.03376113945693731, 0.29878701195890695, 0.03376114354439172]","[6.8277396751989, 7.92326726774285, 6.403594863259859, 7.921404103907059]"
ROI_50_6,esteatose,"(337, 171)","(288, 206)",28,28,1.43473036963743,"[0.001082045137133301, 1.4192849612365914e-10, 2.915105736909389e-13, 3.578964189913751e-14, -2.733559309551944e-27, -3.461198318449721e-19, 2.427208857360966e-27]","[0.5185464055228319, 0.024726436456638856, 0.2857246723151592, 0.024726446479286842]","[6.932464406336272, 7.965711352296888, 6.403594863259858, 7.963872025325715]"
ROI_50_7,esteatose,"(329, 166)","(295, 198)",28,28,1.333771037139168,"[0.0011749125305072906, 2.837620182741599e-10, 2.1725848902632858e-13, 2.3831900637569636e-14, -1.6002038078006245e-27, -1.756468995955594e-19, 6.164915262665506e-28]","[0.5185412817741271, 0.022074621233832678, 0.2818965705642867, 0.022074618736350495]","[7.036093572453575, 8.047553602795643, 6.451213910878907, 8.045486344850968]"
ROI_50_8,esteatose,"(297, 156)","(287, 208)",28,28,1.4988031460161861,"[0.0010275178153305445, 3.740005729576109e-10, 1.1812673212046293e-13, 1.2532622514610325e-14, 4.692228577196126e-28, -1.4814081815053188e-19, 1.1116327018420457e-28]","[0.5185524961661118, 0.01724059426443176, 0.2748876604600385, 0.0172405628794164]","[6.93477763296593, 7.943443165587171, 6.384726262060797, 7.9443539465305975]"
ROI_50_9,esteatose,"(330, 169)","(283, 206)",28,28,1.3816905527932144,"[0.001108514564639409, 3.0479625788035955e-11, 2.1161808960676245e-13, 2.90292925386938e-13, 2.3897087289687509e-26, 7.802160089634585e-19, 6.786558966098965e-26]","[0.5185445165493544, 0.02151117716838826, 0.2810768317435705, 0.021511165923217862]","[6.857201916710605, 7.884410439864362, 6.36885324618778, 7.886450774817865]"
ROI_51_0,esteatose,"(294, 182)","(260, 235)",28,28,1.6906957424714433,"[0.0008104305361586643, 3.1324534809177624e-12, 3.0558299472993244e-14, 7.789689962175372e-14, 8.366324235319799e-29, 4.7827682465180217e-20, -3.799615023205948e-27]","[0.5186944854909665, 0.029811439753219506, 0.29286337122333495, 0.02981130326953567]","[6.791871197441805, 7.890144691111041, 6.400599277933813, 7.892334971568397]"
ROI_51_1,esteatose,"(304, 190)","(255, 244)",28,28,1.6690142343454117,"[0.0008345265763475449, 3.1105110957217e-11, 5.5706657162308755e-14, 1.7566173917223454e-13, 1.471012600661225e-26, -9.203543761210704e-19, -9.250118654264369e-27]","[0.5187901111596048, 0.017815478973836563, 0.2753651857319077, 0.017815787182989946]","[6.941882663061492, 7.991858194582506, 6.4244088017433345, 7.992735225533748]"
ROI_51_2,esteatose,"(293, 188)","(254, 242)",28,28,1.65049607009406,"[0.0008744338001126571, 9.961139993631641e-11, 1.4611218332808643e-13, 8.657856657437128e-14, -2.8105956094682113e-27, 8.633387442775252e-19, -9.323325940887907e-27]","[0.5185999214039437, 0.027541511214063952, 0.2897202352034747, 0.027541628050030457]","[6.642337184484415, 7.816272513743878, 6.387721847386842, 7.815330823881804]"
ROI_51_3,esteatose,"(317, 196)","(261, 240)",28,28,1.6916013869269295,"[0.000832910736512029, 1.4394928646244461e-11, 1.0946351120397898e-13, 6.2874538651589e-16, -4.038977482611735e-31, -2.3669998601691057e-21, -5.200450996027345e-30]","[0.5187238148829467, 0.020831287867250914, 0.27988689820355783, 0.02083041100540493]","[6.859775048622604, 7.90950562521981, 6.419467879132876, 7.906000609359804]"
ROI_51_4,esteatose,"(300, 193)","(252, 238)",28,28,1.6585206907787553,"[0.0008453180471423958, 3.4762677979886567e-11, 1.297211977483193e-14, 6.973236665886397e-14, 4.879759482075538e-28, -2.263339516755936e-19, -2.0397245861218864e-27]","[0.5186274394070517, 0.025629404819147883, 0.28691294626378794, 0.025628683437782376]","[7.002836004319849, 8.04287330549277, 6.459150418815413, 8.035872752615187]"
ROI_51_5,esteatose,"(286, 202)","(249, 243)",28,28,1.4873062762222793,"[0.0009890189060058976, 3.345884090142317e-11, 4.1446181781391273e-13, 2.834890578434812e-13, 7.918241514894035e-26, -1.180089580527939e-18, -5.632748049200552e-26]","[0.5185574070968724, 0.015347630400120197, 0.2721433498923786, 0.015347553734196518]","[6.894070284463603, 7.933198106893834, 6.392662769997304, 7.934036839119242]"
ROI_51_6,esteatose,"(284, 190)","(262, 248)",28,28,1.6041365314449791,"[0.0008721413903515321, 3.5048632770333177e-10, 6.462775186751331e-14, 4.850761122009256e-14, 2.6409588972763398e-27, -6.015368605938165e-19, -6.338835520778346e-28]","[0.5185902243385659, 0.03004817953237578, 0.2933579120528034, 0.030048035768940596]","[6.786125047393232, 7.872509166596907, 6.3797853394503345, 7.8703314229973]"
ROI_51_7,esteatose,"(294, 201)","(252, 242)",28,28,1.5417012176493694,"[0.0009448842005832484, 1.1773664577785906e-10, 4.675320989493942e-13, 9.875217575031696e-14, 1.1169599971546938e-26, -2.0045470116460906e-19, -1.8041277220021345e-26]","[0.5185705787884415, 0.010428166779376274, 0.26500761934621014, 0.010428154668135552]","[7.093368638664858, 8.068131049564048, 6.435340895005892, 8.067267736035562]"
ROI_51_8,esteatose,"(286, 181)","(254, 245)",28,28,1.7103279952042476,"[0.0008379040718634796, 1.9630636777298265e-10, 3.6229711234028284e-15, 2.2015586957637e-14, -1.9661025203308496e-28, 2.6116375529301144e-19, 1.964550504932125e-30]","[0.518652810500994, 0.017101898911954055, 0.2745445878542781, 0.017101986837087014]","[6.856383721955977, 7.9103205856809, 6.379785339450333, 7.909332995011046]"
ROI_51_9,esteatose,"(292, 205)","(255, 245)",28,28,1.525673857372282,"[0.0009588209775176514, 3.48066572730932e-11, 5.539948215654715e-15, 1.1513733861679375e-13, -2.889725142717998e-27, -6.711399370466847e-19, 3.244689259641097e-28]","[0.5185627988754377, 0.019722886809594612, 0.27846304894653423, 0.019722837539414163]","[6.821947192135839, 7.910526312952824, 6.419467879132873, 7.914174180877634]"
ROI_52_0,esteatose,"(307, 116)","(285, 160)",28,28,1.3275327866663107,"[0.000838590559243786, 9.307798349931513e-11, 1.871594660164727e-13, 2.935447929668507e-15, 2.3683496951049647e-29, 1.9994082964798212e-20, -6.46000376503951e-29]","[0.5186177501382245, 0.01445454379875035, 0.2707627574055605, 0.014454010886838809]","[7.0402642588902316, 8.002747074252769, 6.427404387069383, 8.006755892498585]"
ROI_52_1,esteatose,"(307, 116)","(289, 159)",28,28,1.4160973287786303,"[0.0008072559959069238, 1.1707168303491065e-10, 7.542696254128714e-14, 5.95939272998157e-14, -6.876699839207294e-28, 6.173836412165965e-19, 3.935832343937788e-27]","[0.5186962946109483, 0.020205623246183076, 0.27897419907359317, 0.020204784260321195]","[7.035602304567365, 7.991441532415511, 6.387721847386844, 7.987894458642329]"
ROI_52_2,esteatose,"(293, 115)","(286, 165)",28,28,1.4542178473273881,"[0.000778809167323832, 7.469611742544422e-12, 1.416054673729177e-13, 2.864869045597277e-14, -1.1148436077510126e-27, -4.4370677006287114e-20, 1.4445557238632279e-27]","[0.518773530589841, 0.025311309287245443, 0.28623956241271176, 0.025312787016752263]","[6.965107867569528, 7.971249778616952, 6.397603692607768, 7.973289130356349]"
ROI_52_3,esteatose,"(289, 113)","(289, 162)",28,28,1.4616265912305515,"[0.0007814373720013545, 3.079038203594218e-11, 3.510363957471577e-14, 1.7301075265296896e-14, -3.660306956131941e-28, 2.8929155081952934e-20, 2.186598594113307e-28]","[0.5188051249184136, 0.03575850255699166, 0.3013108445417082, 0.035757881937209725]","[6.808624506586655, 7.918658747743411, 6.4164722938068275, 7.918956790395946]"
ROI_52_4,esteatose,"(293, 110)","(287, 166)",28,28,1.518029661934813,"[0.000744201886378135, 1.3707670088187828e-10, 2.4297310413515945e-14, 6.097070110159655e-15, 4.14969166450039e-30, 1.8940347726754175e-20, 7.409362269773469e-29]","[0.523199216496134, 0.029442538344811718, 0.2855772698010669, 0.02944571532616641]","[7.005917104503698, 8.00539463897816, 6.424408801743336, 8.006076806537797]"
ROI_52_5,esteatose,"(285, 116)","(294, 170)",28,28,1.442586430948063,"[0.0008125904201484772, 1.5713297843373518e-10, 9.04780600033398e-14, 2.560093715380206e-15, 3.865113371653191e-29, -3.003399625252826e-20, -4.92204551407704e-30]","[0.5186743384697631, 0.02479916624880278, 0.2856432512456438, 0.02479966620471111]","[6.976179003335638, 8.007146768524139, 6.427404387069385, 8.00557578494701]"
ROI_52_6,esteatose,"(297, 110)","(300, 168)",28,28,1.4747353053732655,"[0.0007626645773582933, 7.065827839710902e-11, 1.9195314433995147e-14, 1.452215567397665e-14, 1.3428991537425003e-28, -1.0199519250029221e-19, 2.0187667714841675e-28]","[0.5243321430771681, 0.029307281017788966, 0.2836779249140873, 0.029307475664277438]","[6.731885717819511, 7.815733767015694, 6.373794168798246, 7.818980065884658]"
ROI_52_7,esteatose,"(300, 117)","(297, 165)",28,28,1.4714992002326597,"[0.0007960772141997485, 4.7940584781971824e-11, 8.93320689263928e-14, 3.1934151346755297e-14, -3.2768443226558496e-28, 2.1867816898523344e-19, 1.6738645660528062e-27]","[0.5188271561525072, 0.015616459158192491, 0.27214061285103763, 0.015615535495424647]","[7.043598672027154, 8.031021828998764, 6.435340895005892, 8.03141083308563]"
ROI_52_8,esteatose,"(298, 114)","(304, 165)",28,28,1.4919741898064236,"[0.0007498099078590833, 9.24169369735661e-11, 1.7973583740886023e-14, 3.539167179386001e-14, 8.515983694391193e-28, -2.493898654181514e-19, 2.6750566181375166e-28]","[0.5246027839507525, 0.04009021351475256, 0.29887403495648845, 0.040094169700000924]","[6.934052144774793, 7.8869670632871856, 6.3499846449887185, 7.8777268285704505]"
ROI_52_9,esteatose,"(301, 121)","(305, 167)",28,28,1.2592775916336685,"[0.0008881596646530899, 2.84249391149686e-11, 1.6578633125953782e-13, 2.2548352394226042e-14, 1.3473012756330256e-27, -1.1756108591252617e-19, 2.922155645418732e-28]","[0.518581285166437, 0.03665716776462947, 0.30293088249876576, 0.03665713196718515]","[6.670052011397685, 7.83296969658758, 6.395658355323351, 7.834505415180839]"
ROI_53_0,esteatose,"(271, 138)","(229, 200)",28,28,1.1120051611978279,"[0.001295259275111579, 3.690989624583133e-10, 9.731810776475213e-14, 1.3270248957043416e-13, -1.9106551512346535e-28, 2.4988123776299733e-18, 1.5079278912334306e-26]","[0.5185359857148936, 0.021337995436575306, 0.2808385651073041, 0.021337967772234984]","[6.945169937375108, 7.962245308223508, 6.411531371196366, 7.961913929732169]"
ROI_53_1,esteatose,"(240, 107)","(237, 208)",28,28,1.2862746556115334,"[0.0011398615848573468, 1.827704980435308e-11, 1.1214438336086084e-13, 2.079616130093752e-13, -3.037768406679582e-26, 7.069718512566268e-20, -9.26364460254998e-27]","[0.5185424094511597, 0.019302992984033353, 0.27788595463515864, 0.019302966724950472]","[6.698494516727665, 7.862773999129311, 6.419467879132873, 7.8611733162936925]"
ROI_53_2,esteatose,"(245, 124)","(242, 211)",28,28,1.3794280752304078,"[0.0010713476369559678, 1.1595918310841097e-10, 1.7063695738639556e-13, 2.2843016289120035e-13, 2.1804911382130194e-26, 1.0762414399981074e-18, -3.947738432717583e-26]","[0.5185469578166114, 0.02845303987496876, 0.29111396042742416, 0.02845304288042332]","[6.759179251430977, 7.895277106483545, 6.427404387069382, 7.893387230498583]"
ROI_53_3,esteatose,"(263, 137)","(239, 214)",28,28,1.2870158554863138,"[0.0011949777194710238, 1.4847320144400937e-10, 1.8966417834766717e-14, 6.688090102718406e-14, -2.3032973701558068e-27, -4.0688134071613546e-19, 6.07331578381609e-28]","[0.5185406405011586, 0.03382165325112697, 0.29888894538988947, 0.033821646087536246]","[6.806986517596831, 7.904802592437782, 6.403594863259861, 7.905000745267323]"
ROI_53_4,esteatose,"(228, 108)","(230, 212)",28,28,1.2878315580118949,"[0.0011260652036314811, 2.996417888304544e-10, 9.428831391667999e-14, 1.0871838303540776e-14, 6.259238087392641e-29, 1.2495736561236882e-19, -3.424095538630789e-28]","[0.5185437592815003, 0.026443291368224223, 0.28821188254207786, 0.026443264117972265]","[6.7892893922941475, 7.900269672504611, 6.400599277933811, 7.902009315967081]"
ROI_53_5,esteatose,"(281, 136)","(226, 206)",28,28,1.130585988179328,"[0.0012154360310270866, 2.2797133881245147e-10, 2.9953185986182684e-13, 2.351604762817291e-13, -5.209946820806477e-26, -1.9825199035407042e-18, -3.4364247607888183e-26]","[0.5185381289189183, 0.03308771738636621, 0.29783056329098423, 0.03308770081917085]","[7.073210746339808, 8.021523409068566, 6.411531371196366, 8.022421930374536]"
ROI_53_6,esteatose,"(274, 165)","(241, 217)",28,28,1.2072418659500839,"[0.0012400282101052969, 2.278185795738741e-10, 5.488658013155266e-13, 1.3184077098308583e-13, 2.628607690063546e-26, -5.598447407281682e-19, -2.3808677380426086e-26]","[0.5185378999565302, 0.02473793640878074, 0.28575345108528977, 0.02473790015244674]","[7.008548169262394, 7.997389567455501, 6.419467879132873, 8.003128323875313]"
ROI_53_7,esteatose,"(262, 165)","(218, 205)",28,28,1.1614943701422769,"[0.0012653071302175648, 5.638186617559269e-10, 3.132093016549429e-13, 3.733096097973754e-14, 7.451816140741206e-28, -2.281661283806288e-19, -3.967271915797382e-27]","[0.5185374639644249, 0.04039544187335957, 0.30840184158064166, 0.04039543795741823]","[6.781989228110737, 7.856600289271503, 6.36885324618778, 7.856029382447735]"
ROI_53_8,esteatose,"(265, 155)","(228, 211)",28,28,1.2672336789778245,"[0.001134775868081619, 8.978633690786827e-11, 1.9829057536724902e-13, 5.866720419090986e-14, -6.130024205882592e-27, -5.231008509091987e-19, -1.5691611572167465e-27]","[0.5185435578897609, 0.03412379310356826, 0.29932164612636425, 0.03412380595475018]","[7.0273209540343675, 8.034597713305855, 6.424408801743337, 8.03199520920701]"
ROI_53_9,esteatose,"(258, 139)","(217, 206)",28,28,1.246321032374915,"[0.0011641859699157923, 3.2853127307908545e-10, 7.035317599103932e-14, 1.1961112166843407e-14, 1.6417237470934882e-28, 1.969864062450175e-19, 3.056789888409424e-28]","[0.5185407140224059, 0.02473656770757002, 0.2857474033248928, 0.02473659218894362]","[6.886084442304099, 7.9528271410932945, 6.419467879132873, 7.950811725235745]"
ROI_54_0,esteatose,"(316, 145)","(276, 185)",28,28,1.3827179234184659,"[0.0010252767962337702, 3.304763813519009e-10, 5.682234859979923e-14, 7.345876455601635e-14, -1.4478127601635801e-27, -1.3262701540875133e-18, 4.519742549732986e-27]","[0.5185532337700077, 0.025027433863393015, 0.28615032714268324, 0.02502750794011205]","[6.995114070659658, 8.030376078876778, 6.451213910878904, 8.03235148666254]"
ROI_54_1,esteatose,"(317, 141)","(283, 180)",28,28,1.3865823848445495,"[0.0010415785748980775, 5.934121725379447e-11, 2.0593623667250561e-13, 4.807271298308517e-14, -4.279134294065345e-27, -2.377506529446143e-19, 2.1371871192327627e-27]","[0.5185514309845417, 0.013817289214390106, 0.26993769199086287, 0.013817301517475004]","[7.05644541818583, 8.025663354591448, 6.403594863259858, 8.026278417713128]"
ROI_54_2,esteatose,"(308, 138)","(288, 179)",28,28,1.435813198357368,"[0.0010120977290939079, 2.431426242936515e-10, 9.797390978861876e-14, 7.507146540023199e-15, -2.4172186420175067e-30, -4.1806512390064283e-22, -2.035808618444421e-28]","[0.5185570488957447, 0.010735962385813086, 0.26547389723364195, 0.010735858949654902]","[6.9613490619789795, 7.967518398390602, 6.403594863259858, 7.96492732395834]"
ROI_54_3,esteatose,"(299, 128)","(290, 179)",28,28,1.540349898378034,"[0.0009261219852804237, 1.5273379151695296e-10, 7.580927220632538e-14, 5.308420808767801e-14, 2.8818696781472035e-27, 3.239239800380305e-19, -1.7421152625325618e-27]","[0.5185838296030161, 0.029366027873338713, 0.2923811843530463, 0.029365504318009664]","[6.973285564910611, 7.997435097831459, 6.4164722938068275, 7.994653611248804]"
ROI_54_4,esteatose,"(310, 134)","(295, 188)",28,28,1.4289982732193787,"[0.0009949526951009253, 1.189782786383075e-10, 1.457291206133579e-13, 8.901769390130784e-14, -1.763859016466027e-27, -5.028093268982784e-19, -9.984217509346696e-27]","[0.5185571221792795, 0.010380379199550937, 0.26495862504822215, 0.01038036233608905]","[6.918487200622234, 7.976982820203473, 6.419467879132873, 7.974860340379533]"
ROI_54_5,esteatose,"(304, 128)","(297, 177)",28,28,1.445118866970157,"[0.0009669856087818171, 2.5577580284280114e-11, 8.167204079743414e-13, 1.3455578449486823e-13, 4.40152193614441e-26, 5.169060394787221e-19, 7.233813259011934e-27]","[0.5185662048901442, 0.027336156852758652, 0.2894711456985958, 0.027336139585660016]","[7.011715318061153, 8.044553598981611, 6.459150418815414, 8.040439234833215]"
ROI_54_6,esteatose,"(296, 126)","(302, 182)",28,28,1.5062670507659728,"[0.0009184075148316159, 7.123423205598427e-11, 4.8385596924102556e-14, 8.202123127849743e-14, 4.098583862031147e-27, 7.566646151826841e-20, -3.1465231529178946e-27]","[0.5185814936522295, 0.03809038295004166, 0.30500454705700525, 0.03809042150239584]","[6.91249404500266, 7.957821451624231, 6.389667184671261, 7.955954458679009]"
